,Component#1,Component#2,Component#3,X#1 (molar fraction),X#2 (molar fraction),X#3 (molar fraction),I,II,III,IV,V,"Temperature, K","Viscosity, cP",isomer_smiles#1,isomer_smiles#2,isomer_smiles#3,"VdWVolume, A^3#1","VdWVolume, A^3#2","VdWVolume, A^3#3",NumHeteroatoms,RingCount,InertialShapeFactor,SpherocityIndex,Metal_frac_gen,Li,C,N,O,F,Mg,Al,P,S,Cl,K,Cr,Fe,Co,Cu,Zn,Br,ind_syst
2609,Fenchol,MENTHOL,0,0.5,0.5,0,0,0,0,0,1,343.15,1.948763218,CC1(C2CCC(C2)(C1O)C)C,CC1CCC(C(C1)O)C(C)C,,18.79526276,16.61526276,0,1,2.5,0.002450177,0.635938158,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,180
2610,coumarin,THYMOL,0,0.5,0.5,0,0,0,0,0,1,343.15,1.85629799,C1=CC=C2C(=C1)C=CC(=O)O2,CC1=CC(=C(C=C1)C(C)C)O,,48.17573649,41.59526276,0,2.5,0,0.003684467,0.39339268,0,0,9.5,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,356
2611,Fenchol,THYMOL,0,0.5,0.5,0,0,0,0,0,1,343.15,1.987874348,CC1(C2CCC(C2)(C1O)C)C,CC1=CC(=C(C=C1)C(C)C)O,,18.79526276,41.59526276,0,1.5,1.5,0.0026901,0.571784986,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181
2612,MENTHOL,THYMOL,0,0.5,0.5,0,0,0,0,0,1,343.15,1.859418118,CC1CCC(C(C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O,,16.61526276,41.59526276,0,1.5,1,0.002913318,0.482762465,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,222
2613,MENTHOL,camphor,0,0.5,0.5,0,0,0,0,0,1,353.15,1.286474026,CC1CCC(C(C1)O)C(C)C,CC1(C2CCC1(C(=O)C2)C)C,,16.61526276,30.75526276,0,1.5,1,0.002621173,0.665707917,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,225
2614,alpha-TERPINEOL,camphor,0,0.5,0.5,0,0,0,0,0,1,353.15,1.199964783,CC1=CCC(CC1)C(C)(C)O,CC1(C2CCC1(C(=O)C2)C)C,,28.57526276,30.75526276,0,1.5,1,0.003235973,0.531682207,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,338
2615,alpha-TERPINEOL,THYMOL,0,0.5,0.5,0,0,0,0,0,1,353.15,1.788420568,CC1=CCC(CC1)C(C)(C)O,CC1=CC(=C(C=C1)C(C)C)O,,28.57526276,41.59526276,0,1.5,1,0.003674476,0.378961079,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,337
2616,camphor,THYMOL,0,0.5,0.5,0,0,0,0,0,1,353.15,1.663926098,CC1(C2CCC1(C(=O)C2)C)C,CC1=CC(=C(C=C1)C(C)C)O,,30.75526276,41.59526276,0,2,0,0.002862617,0.599298473,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,351
2617,alpha-TERPINEOL,MENTHOL,0,0.5,0.5,0,0,0,0,0,1,353.15,1.717395054,CC1=CCC(CC1)C(C)(C)O,CC1CCC(C(C1)O)C(C)C,,28.57526276,16.61526276,0,1,2,0.003286753,0.429548536,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,336
2618,Fenchol,MENTHOL,0,0.5,0.5,0,0,0,0,0,1,353.15,1.83736998,CC1(C2CCC(C2)(C1O)C)C,CC1CCC(C(C1)O)C(C)C,,18.79526276,16.61526276,0,1,2.5,0.002450177,0.635938158,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,180
2619,coumarin,THYMOL,0,0.5,0.5,0,0,0,0,0,1,353.15,1.763017,C1=CC=C2C(=C1)C=CC(=O)O2,CC1=CC(=C(C=C1)C(C)C)O,,48.17573649,41.59526276,0,2.5,0,0.003684467,0.39339268,0,0,9.5,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,356
2620,Fenchol,THYMOL,0,0.5,0.5,0,0,0,0,0,1,353.15,1.70837786,CC1(C2CCC(C2)(C1O)C)C,CC1=CC(=C(C=C1)C(C)C)O,,18.79526276,41.59526276,0,1.5,1.5,0.0026901,0.571784986,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181
2621,MENTHOL,THYMOL,0,0.5,0.5,0,0,0,0,0,1,353.15,1.713797928,CC1CCC(C(C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O,,16.61526276,41.59526276,0,1.5,1,0.002913318,0.482762465,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,222
2622,MENTHOL,Eucalyptol,0,0.5,0.5,0,0,0,0,0,1,298.15,2.084429083,CC1CCC(C(C1)O)C(C)C,CC1(C2CCC(O1)(CC2)C)C,,16.61526276,9.015262761,0,1.5,1,0.002747282,0.634054706,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,215
2623,MENTHOL,NONANOIC ACID,0,0.5,0.5,0,0,0,0,0,1,298.15,2.895911938,CC1CCC(C(C1)O)C(C)C,CCCCCCCCC(=O)O,,16.61526276,17.77573649,0,2.5,2.5,0.002547666,0.447778839,0,0,9.5,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,220
2624,MENTHOL,UNDECANOIC ACID,0,0.5,0.5,0,0,0,0,0,1,298.15,3.095577609,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCC(=O)O,,16.61526276,23.05478904,0,2.5,1,0.002632294,0.328825982,0,0,10.5,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,223
2625,camphor,octanoic acid,0,0.5,0.5,0,0,0,0,0,1,298.15,2.242835089,CC1(C2CCC1(C(=O)C2)C)C,CCCCCCCC(=O)O,,30.75526276,15.13621021,0,2,0,0.004056584,0.345793157,0,0,9,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,353
2626,camphor,NONANOIC ACID,0,0.5,0.5,0,0,0,0,0,1,298.15,2.341805806,CC1(C2CCC1(C(=O)C2)C)C,CCCCCCCCC(=O)O,,30.75526276,17.77573649,0,3,1.5,0.002495346,0.53502599,0,0,9.5,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,350
2627,camphor,Decanoic acid,0,0.5,0.5,0,0,0,0,0,1,298.15,2.415913778,CC1(C2CCC1(C(=O)C2)C)C,CCCCCCCCCC(=O)O,,30.75526276,20.41526276,0,2,0,0.003186074,0.373941247,0,0,10,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,349
2628,camphor,UNDECANOIC ACID,0,0.5,0.5,0,0,0,0,0,1,298.15,2.595254707,CC1(C2CCC1(C(=O)C2)C)C,CCCCCCCCCCC(=O)O,,30.75526276,23.05478904,0,3,0,0.002580669,0.376048513,0,0,10.5,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,352
2629,THYMOL,Eucalyptol,0,0.5,0.5,0,0,0,0,0,1,298.15,3.08190997,CC1=CC(=C(C=C1)C(C)C)O,CC1(C2CCC(O1)(CC2)C)C,,41.59526276,9.015262761,0,2,0,0.003007899,0.569183042,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,275
2630,THYMOL,octanoic acid,0,0.5,0.5,0,0,0,0,0,1,298.15,2.31944221,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCC(=O)O,,41.59526276,15.13621021,0,2,0,0.004812606,0.245176069,0,0,9,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,287
2631,THYMOL,NONANOIC ACID,0,0.5,0.5,0,0,0,0,0,1,298.15,2.351375257,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCCC(=O)O,,41.59526276,17.77573649,0,3,1.5,0.002791514,0.404466304,0,0,9.5,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,280
2632,THYMOL,UNDECANOIC ACID,0,0.5,0.5,0,0,0,0,0,1,298.15,2.533696814,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCCCCC(=O)O,,41.59526276,23.05478904,0,3,0,0.002859917,0.299950168,0,0,10.5,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,282
2633,Eucalyptol,octanoic acid,0,0.5,0.5,0,0,0,0,0,1,298.15,1.658228077,CC1(C2CCC(O1)(CC2)C)C,CCCCCCCC(=O)O,,9.015262761,15.13621021,0,2,0,0.004278151,0.326444852,0,0,9,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,174
2634,Eucalyptol,NONANOIC ACID,0,0.5,0.5,0,0,0,0,0,1,298.15,1.773255998,CC1(C2CCC(O1)(CC2)C)C,CCCCCCCCC(=O)O,,9.015262761,17.77573649,0,3,1.5,0.002603421,0.512008833,0,0,9.5,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,171
2635,Eucalyptol,Decanoic acid,0,0.5,0.5,0,0,0,0,0,1,298.15,1.85159947,CC1(C2CCC(O1)(CC2)C)C,CCCCCCCCCC(=O)O,,9.015262761,20.41526276,0,2,0,0.003322641,0.357248284,0,0,10,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,170
2636,Eucalyptol,UNDECANOIC ACID,0,0.5,0.5,0,0,0,0,0,1,298.15,1.916922612,CC1(C2CCC(O1)(CC2)C)C,CCCCCCCCCCC(=O)O,,9.015262761,23.05478904,0,3,0,0.002672512,0.362117961,0,0,10.5,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,172
2637,Eucalyptol,lauric acid,0,0.5,0.5,0,0,0,0,0,1,298.15,1.968509981,CC1(C2CCC(O1)(CC2)C)C,CCCCCCCCCCCC(=O)O,,9.015262761,25.69431531,0,2.5,0,0.002155857,0.398039448,0,0,11,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,173
2638,octanoic acid,NONANOIC ACID,0,0.5,0.5,0,0,0,0,0,1,298.15,1.850028377,CCCCCCCC(=O)O,CCCCCCCCC(=O)O,,15.13621021,17.77573649,0,3,1.5,0.003909497,0.252785116,0,0,8.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,388
2639,octanoic acid,Decanoic acid,0,0.5,0.5,0,0,0,0,0,1,298.15,2.006870849,CCCCCCCC(=O)O,CCCCCCCCCC(=O)O,,15.13621021,20.41526276,0,2,0,0.005090981,0.176376553,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,387
2640,octanoic acid,UNDECANOIC ACID,0,0.5,0.5,0,0,0,0,0,1,298.15,2.262804223,CCCCCCCC(=O)O,CCCCCCCCCCC(=O)O,,15.13621021,23.05478904,0,3,0,0.003763125,0.203920398,0,0,9.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,389
2641,NONANOIC ACID,Decanoic acid,0,0.5,0.5,0,0,0,0,0,1,298.15,2.091864062,CCCCCCCCC(=O)O,CCCCCCCCCC(=O)O,,17.77573649,20.41526276,0,3,1.5,0.003071939,0.28585001,0,0,9.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,250
2642,NONANOIC ACID,UNDECANOIC ACID,0,0.5,0.5,0,0,0,0,0,1,298.15,2.318458442,CCCCCCCCC(=O)O,CCCCCCCCCCC(=O)O,,17.77573649,23.05478904,0,4,1.5,0.00250932,0.299540183,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,251
2643,Decanoic acid,UNDECANOIC ACID,0,0.5,0.5,0,0,0,0,0,1,298.15,2.494031558,CCCCCCCCCC(=O)O,CCCCCCCCCCC(=O)O,,20.41526276,23.05478904,0,3,0,0.002996893,0.233378497,0,0,10.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,136
2644,imidazole,Ethanolamine,0,0.333,0.667,0,0,0,0,0,1,298.15,2.980618636,C1=CN=CN1,C(CO)N,,-6.781421172,-18.64094745,0,2.334,0.333,0.017999941,0.525343339,0,0,2.333,1.333,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,358
2645,imidazole,Ethanolamine,0,0.333,0.667,0,0,0,0,0,1,308.15,2.32238772,C1=CN=CN1,C(CO)N,,-6.781421172,-18.64094745,0,2.334,0.333,0.017999941,0.525343339,0,0,2.333,1.333,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,358
2646,imidazole,Ethanolamine,0,0.333,0.667,0,0,0,0,0,1,318.15,1.940179474,C1=CN=CN1,C(CO)N,,-6.781421172,-18.64094745,0,2.334,0.333,0.017999941,0.525343339,0,0,2.333,1.333,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,358
2647,imidazole,Ethanolamine,0,0.333,0.667,0,0,0,0,0,1,328.15,1.605429891,C1=CN=CN1,C(CO)N,,-6.781421172,-18.64094745,0,2.334,0.333,0.017999941,0.525343339,0,0,2.333,1.333,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,358
2648,imidazole,Ethanolamine,0,0.333,0.667,0,0,0,0,0,1,338.15,1.32175584,C1=CN=CN1,C(CO)N,,-6.781421172,-18.64094745,0,2.334,0.333,0.017999941,0.525343339,0,0,2.333,1.333,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,358
2649,imidazole,Ethanolamine,0,0.25,0.75,0,0,0,0,0,1,298.15,2.939161922,C1=CN=CN1,C(CO)N,,-6.781421172,-18.64094745,0,2.5,0.25,0.019298495,0.501868709,0,0,2.25,1.25,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,358
2650,imidazole,Ethanolamine,0,0.25,0.75,0,0,0,0,0,1,308.15,2.312535424,C1=CN=CN1,C(CO)N,,-6.781421172,-18.64094745,0,2.5,0.25,0.019298495,0.501868709,0,0,2.25,1.25,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,358
2651,imidazole,Ethanolamine,0,0.25,0.75,0,0,0,0,0,1,318.15,1.93441577,C1=CN=CN1,C(CO)N,,-6.781421172,-18.64094745,0,2.5,0.25,0.019298495,0.501868709,0,0,2.25,1.25,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,358
2652,imidazole,Ethanolamine,0,0.25,0.75,0,0,0,0,0,1,328.15,1.587192303,C1=CN=CN1,C(CO)N,,-6.781421172,-18.64094745,0,2.5,0.25,0.019298495,0.501868709,0,0,2.25,1.25,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,358
2653,imidazole,Ethanolamine,0,0.25,0.75,0,0,0,0,0,1,338.15,1.305626458,C1=CN=CN1,C(CO)N,,-6.781421172,-18.64094745,0,2.5,0.25,0.019298495,0.501868709,0,0,2.25,1.25,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,358
2654,imidazole,Ethanolamine,0,0.2,0.8,0,0,0,0,0,1,298.15,2.833213344,C1=CN=CN1,C(CO)N,,-6.781421172,-18.64094745,0,2.6,0.2,0.020123425,0.487960605,0,0,2.2,1.2,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,358
2655,imidazole,Ethanolamine,0,0.2,0.8,0,0,0,0,0,1,308.15,2.267993648,C1=CN=CN1,C(CO)N,,-6.781421172,-18.64094745,0,2.6,0.2,0.020123425,0.487960605,0,0,2.2,1.2,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,358
2656,imidazole,Ethanolamine,0,0.2,0.8,0,0,0,0,0,1,318.15,1.859418118,C1=CN=CN1,C(CO)N,,-6.781421172,-18.64094745,0,2.6,0.2,0.020123425,0.487960605,0,0,2.2,1.2,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,358
2657,imidazole,Ethanolamine,0,0.2,0.8,0,0,0,0,0,1,328.15,1.510721939,C1=CN=CN1,C(CO)N,,-6.781421172,-18.64094745,0,2.6,0.2,0.020123425,0.487960605,0,0,2.2,1.2,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,358
2658,imidazole,Ethanolamine,0,0.2,0.8,0,0,0,0,0,1,338.15,1.166270937,C1=CN=CN1,C(CO)N,,-6.781421172,-18.64094745,0,2.6,0.2,0.020123425,0.487960605,0,0,2.2,1.2,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,358
2659,imidazole,Ethanolamine,0,0.167,0.833,0,0,0,0,0,1,298.15,2.90690106,C1=CN=CN1,C(CO)N,,-6.781421172,-18.64094745,0,2.666,0.167,0.020686777,0.478875353,0,0,2.167,1.167,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,358
2660,imidazole,Ethanolamine,0,0.167,0.833,0,0,0,0,0,1,308.15,2.517696473,C1=CN=CN1,C(CO)N,,-6.781421172,-18.64094745,0,2.666,0.167,0.020686777,0.478875353,0,0,2.167,1.167,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,358
2661,imidazole,Ethanolamine,0,0.167,0.833,0,0,0,0,0,1,318.15,2.104134154,C1=CN=CN1,C(CO)N,,-6.781421172,-18.64094745,0,2.666,0.167,0.020686777,0.478875353,0,0,2.167,1.167,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,358
2662,imidazole,Ethanolamine,0,0.167,0.833,0,0,0,0,0,1,328.15,1.722766598,C1=CN=CN1,C(CO)N,,-6.781421172,-18.64094745,0,2.666,0.167,0.020686777,0.478875353,0,0,2.167,1.167,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,358
2663,imidazole,Ethanolamine,0,0.167,0.833,0,0,0,0,0,1,338.15,1.435084525,C1=CN=CN1,C(CO)N,,-6.781421172,-18.64094745,0,2.666,0.167,0.020686777,0.478875353,0,0,2.167,1.167,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,358
2664,imidazole,Ethanolamine,0,0.143,0.857,0,0,0,0,0,1,298.15,2.93385687,C1=CN=CN1,C(CO)N,,-6.781421172,-18.64094745,0,2.714,0.143,0.02110639,0.472314274,0,0,2.143,1.143,0.857,0,0,0,0,0,0,0,0,0,0,0,0,0,358
2665,imidazole,Ethanolamine,0,0.143,0.857,0,0,0,0,0,1,308.15,2.549445171,C1=CN=CN1,C(CO)N,,-6.781421172,-18.64094745,0,2.714,0.143,0.02110639,0.472314274,0,0,2.143,1.143,0.857,0,0,0,0,0,0,0,0,0,0,0,0,0,358
2666,imidazole,Ethanolamine,0,0.143,0.857,0,0,0,0,0,1,318.15,2.140066163,C1=CN=CN1,C(CO)N,,-6.781421172,-18.64094745,0,2.714,0.143,0.02110639,0.472314274,0,0,2.143,1.143,0.857,0,0,0,0,0,0,0,0,0,0,0,0,0,358
2667,imidazole,Ethanolamine,0,0.143,0.857,0,0,0,0,0,1,328.15,1.757857918,C1=CN=CN1,C(CO)N,,-6.781421172,-18.64094745,0,2.714,0.143,0.02110639,0.472314274,0,0,2.143,1.143,0.857,0,0,0,0,0,0,0,0,0,0,0,0,0,358
2668,imidazole,Ethanolamine,0,0.143,0.857,0,0,0,0,0,1,338.15,1.481604541,C1=CN=CN1,C(CO)N,,-6.781421172,-18.64094745,0,2.714,0.143,0.02110639,0.472314274,0,0,2.143,1.143,0.857,0,0,0,0,0,0,0,0,0,0,0,0,0,358
2669,L-lysine,HEXANOIC ACID,0,0.333,0.667,0,0,0,0,0,1,293.15,1.62924054,C(CCN)C[C@@H](C(=O)O)N,CCCCCC(=O)O,,-14.06284234,9.857157657,0,2.667,0,0.004099828,0.464333371,0,0,6,0.666,2,0,0,0,0,0,0,0,0,0,0,0,0,0,201
2670,L-lysine,HEXANOIC ACID,0,0.333,0.667,0,0,0,0,0,1,298.15,0.955511445,C(CCN)C[C@@H](C(=O)O)N,CCCCCC(=O)O,,-14.06284234,9.857157657,0,2.667,0,0.004099828,0.464333371,0,0,6,0.666,2,0,0,0,0,0,0,0,0,0,0,0,0,0,201
2671,L-lysine,HEXANOIC ACID,0,0.333,0.667,0,0,0,0,0,1,303.15,0.182321557,C(CCN)C[C@@H](C(=O)O)N,CCCCCC(=O)O,,-14.06284234,9.857157657,0,2.667,0,0.004099828,0.464333371,0,0,6,0.666,2,0,0,0,0,0,0,0,0,0,0,0,0,0,201
2672,L-lysine,HEXANOIC ACID,0,0.333,0.667,0,0,0,0,0,1,308.15,-0.693147181,C(CCN)C[C@@H](C(=O)O)N,CCCCCC(=O)O,,-14.06284234,9.857157657,0,2.667,0,0.004099828,0.464333371,0,0,6,0.666,2,0,0,0,0,0,0,0,0,0,0,0,0,0,201
2673,L-lysine,HEXANOIC ACID,0,0.333,0.667,0,0,0,0,0,1,313.15,-1.609437912,C(CCN)C[C@@H](C(=O)O)N,CCCCCC(=O)O,,-14.06284234,9.857157657,0,2.667,0,0.004099828,0.464333371,0,0,6,0.666,2,0,0,0,0,0,0,0,0,0,0,0,0,0,201
2674,L-lysine,HEXANOIC ACID,0,0.333,0.667,0,0,0,0,0,1,318.15,-2.302585093,C(CCN)C[C@@H](C(=O)O)N,CCCCCC(=O)O,,-14.06284234,9.857157657,0,2.667,0,0.004099828,0.464333371,0,0,6,0.666,2,0,0,0,0,0,0,0,0,0,0,0,0,0,201
2675,L-lysine,HEXANOIC ACID,0,0.333,0.667,0,0,0,0,0,1,323.15,-2.733368009,C(CCN)C[C@@H](C(=O)O)N,CCCCCC(=O)O,,-14.06284234,9.857157657,0,2.667,0,0.004099828,0.464333371,0,0,6,0.666,2,0,0,0,0,0,0,0,0,0,0,0,0,0,201
2676,L-alanine,HEXANOIC ACID,0,0.333,0.667,0,0,0,0,0,1,293.15,2.151762203,C[C@@H](C(=O)O)N,CCCCCC(=O)O,,-10.02142117,9.857157657,0,3.666,0.333,0.005530218,0.51937181,0,0,5.001,0.333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,187
2677,L-alanine,HEXANOIC ACID,0,0.333,0.667,0,0,0,0,0,1,298.15,1.722766598,C[C@@H](C(=O)O)N,CCCCCC(=O)O,,-10.02142117,9.857157657,0,3.666,0.333,0.005530218,0.51937181,0,0,5.001,0.333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,187
2678,L-alanine,HEXANOIC ACID,0,0.333,0.667,0,0,0,0,0,1,303.15,1.064710737,C[C@@H](C(=O)O)N,CCCCCC(=O)O,,-10.02142117,9.857157657,0,3.666,0.333,0.005530218,0.51937181,0,0,5.001,0.333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,187
2679,L-alanine,HEXANOIC ACID,0,0.333,0.667,0,0,0,0,0,1,308.15,0.405465108,C[C@@H](C(=O)O)N,CCCCCC(=O)O,,-10.02142117,9.857157657,0,3.666,0.333,0.005530218,0.51937181,0,0,5.001,0.333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,187
2680,L-alanine,HEXANOIC ACID,0,0.333,0.667,0,0,0,0,0,1,313.15,-0.356674944,C[C@@H](C(=O)O)N,CCCCCC(=O)O,,-10.02142117,9.857157657,0,3.666,0.333,0.005530218,0.51937181,0,0,5.001,0.333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,187
2681,L-alanine,HEXANOIC ACID,0,0.333,0.667,0,0,0,0,0,1,318.15,-1.203972804,C[C@@H](C(=O)O)N,CCCCCC(=O)O,,-10.02142117,9.857157657,0,3.666,0.333,0.005530218,0.51937181,0,0,5.001,0.333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,187
2682,L-alanine,HEXANOIC ACID,0,0.333,0.667,0,0,0,0,0,1,323.15,-2.120263536,C[C@@H](C(=O)O)N,CCCCCC(=O)O,,-10.02142117,9.857157657,0,3.666,0.333,0.005530218,0.51937181,0,0,5.001,0.333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,187
2683,L-histidine,HEXANOIC ACID,0,0.333,0.667,0,0,0,0,0,1,293.15,1.887069649,C1=C(NC=N1)C[C@@H](C(=O)O)N,CCCCCC(=O)O,,-10.82284234,9.857157657,0,4.665,0,0.00439941,0.424704654,0,0,6,0.999,2,0,0,0,0,0,0,0,0,0,0,0,0,0,197
2684,L-histidine,HEXANOIC ACID,0,0.333,0.667,0,0,0,0,0,1,298.15,1.335001067,C1=C(NC=N1)C[C@@H](C(=O)O)N,CCCCCC(=O)O,,-10.82284234,9.857157657,0,4.665,0,0.00439941,0.424704654,0,0,6,0.999,2,0,0,0,0,0,0,0,0,0,0,0,0,0,197
2685,L-histidine,HEXANOIC ACID,0,0.333,0.667,0,0,0,0,0,1,303.15,0.955511445,C1=C(NC=N1)C[C@@H](C(=O)O)N,CCCCCC(=O)O,,-10.82284234,9.857157657,0,4.665,0,0.00439941,0.424704654,0,0,6,0.999,2,0,0,0,0,0,0,0,0,0,0,0,0,0,197
2686,L-histidine,HEXANOIC ACID,0,0.333,0.667,0,0,0,0,0,1,308.15,0.182321557,C1=C(NC=N1)C[C@@H](C(=O)O)N,CCCCCC(=O)O,,-10.82284234,9.857157657,0,4.665,0,0.00439941,0.424704654,0,0,6,0.999,2,0,0,0,0,0,0,0,0,0,0,0,0,0,197
2687,L-histidine,HEXANOIC ACID,0,0.333,0.667,0,0,0,0,0,1,313.15,-0.693147181,C1=C(NC=N1)C[C@@H](C(=O)O)N,CCCCCC(=O)O,,-10.82284234,9.857157657,0,4.665,0,0.00439941,0.424704654,0,0,6,0.999,2,0,0,0,0,0,0,0,0,0,0,0,0,0,197
2688,L-histidine,HEXANOIC ACID,0,0.333,0.667,0,0,0,0,0,1,318.15,-1.609437912,C1=C(NC=N1)C[C@@H](C(=O)O)N,CCCCCC(=O)O,,-10.82284234,9.857157657,0,4.665,0,0.00439941,0.424704654,0,0,6,0.999,2,0,0,0,0,0,0,0,0,0,0,0,0,0,197
2689,L-histidine,HEXANOIC ACID,0,0.333,0.667,0,0,0,0,0,1,323.15,-2.302585093,C1=C(NC=N1)C[C@@H](C(=O)O)N,CCCCCC(=O)O,,-10.82284234,9.857157657,0,4.665,0,0.00439941,0.424704654,0,0,6,0.999,2,0,0,0,0,0,0,0,0,0,0,0,0,0,197
2690,L-cystine,HEXANOIC ACID,0,0.333,0.667,0,0,0,0,0,1,293.15,2.58021683,C([C@@H](C(=O)O)N)SSC[C@@H](C(=O)O)N,CCCCCC(=O)O,,-26.02284234,9.857157657,0,2.667,0,0.00340329,0.356491417,0,0,6,0.666,2.666,0,0,0,0,0.666,0,0,0,0,0,0,0,0,193
2691,L-cystine,HEXANOIC ACID,0,0.333,0.667,0,0,0,0,0,1,298.15,2.054123734,C([C@@H](C(=O)O)N)SSC[C@@H](C(=O)O)N,CCCCCC(=O)O,,-26.02284234,9.857157657,0,2.667,0,0.00340329,0.356491417,0,0,6,0.666,2.666,0,0,0,0,0.666,0,0,0,0,0,0,0,0,193
2692,L-cystine,HEXANOIC ACID,0,0.333,0.667,0,0,0,0,0,1,303.15,1.410986974,C([C@@H](C(=O)O)N)SSC[C@@H](C(=O)O)N,CCCCCC(=O)O,,-26.02284234,9.857157657,0,2.667,0,0.00340329,0.356491417,0,0,6,0.666,2.666,0,0,0,0,0.666,0,0,0,0,0,0,0,0,193
2693,L-cystine,HEXANOIC ACID,0,0.333,0.667,0,0,0,0,0,1,308.15,0.875468737,C([C@@H](C(=O)O)N)SSC[C@@H](C(=O)O)N,CCCCCC(=O)O,,-26.02284234,9.857157657,0,2.667,0,0.00340329,0.356491417,0,0,6,0.666,2.666,0,0,0,0,0.666,0,0,0,0,0,0,0,0,193
2694,L-cystine,HEXANOIC ACID,0,0.333,0.667,0,0,0,0,0,1,313.15,0.09531018,C([C@@H](C(=O)O)N)SSC[C@@H](C(=O)O)N,CCCCCC(=O)O,,-26.02284234,9.857157657,0,2.667,0,0.00340329,0.356491417,0,0,6,0.666,2.666,0,0,0,0,0.666,0,0,0,0,0,0,0,0,193
