,Component#1,Component#2,Component#3,X#1 (molar fraction),X#2 (molar fraction),X#3 (molar fraction),I,II,III,IV,V,"Temperature, K","Density, g/cm^3",isomer_smiles#1,isomer_smiles#2,isomer_smiles#3,"VdWVolume, A^3#1","VdWVolume, A^3#2","VdWVolume, A^3#3",NumHeteroatoms,RingCount,InertialShapeFactor,SpherocityIndex,Metal_frac_gen,Li,C,N,O,F,Al,P,S,Cl,K,Fe,Cu,Zn,Br,ind_syst
1923,CHOLINE CHLORIDE,malonic acid,0,0.5,0.5,0,0,0,1,0,0,303.2,1.2205,C[N+](C)(C)CCO.[Cl-],C(C(=O)O)C(=O)O,,-22.68236862,1.938578828,0,3.5,0,0.00400865,0.41336458,0,0,4,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,92
1924,CHOLINE CHLORIDE,malonic acid,0,0.5,0.5,0,0,0,1,0,0,313.2,1.2144,C[N+](C)(C)CCO.[Cl-],C(C(=O)O)C(=O)O,,-22.68236862,1.938578828,0,3.5,0,0.00400865,0.41336458,0,0,4,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,92
1925,CHOLINE CHLORIDE,malonic acid,0,0.5,0.5,0,0,0,1,0,0,323.2,1.2082,C[N+](C)(C)CCO.[Cl-],C(C(=O)O)C(=O)O,,-22.68236862,1.938578828,0,3.5,0,0.00400865,0.41336458,0,0,4,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,92
1926,CHOLINE CHLORIDE,malonic acid,0,0.5,0.5,0,0,0,1,0,0,333.2,1.201,C[N+](C)(C)CCO.[Cl-],C(C(=O)O)C(=O)O,,-22.68236862,1.938578828,0,3.5,0,0.00400865,0.41336458,0,0,4,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,92
1927,CHOLINE CHLORIDE,malonic acid,0,0.5,0.5,0,0,0,1,0,0,343.2,1.194,C[N+](C)(C)CCO.[Cl-],C(C(=O)O)C(=O)O,,-22.68236862,1.938578828,0,3.5,0,0.00400865,0.41336458,0,0,4,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,92
1928,CHOLINE CHLORIDE,malonic acid,0,0.5,0.5,0,0,0,1,0,0,353.2,1.187,C[N+](C)(C)CCO.[Cl-],C(C(=O)O)C(=O)O,,-22.68236862,1.938578828,0,3.5,0,0.00400865,0.41336458,0,0,4,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,92
1929,CHOLINE CHLORIDE,maleic acid,0,0.5,0.5,0,0,0,1,0,0,293.2,1.243,C[N+](C)(C)CCO.[Cl-],C(=C\C(=O)O)\C(=O)O,,-22.68236862,16.5381051,0,3.5,0,0.003758796,0.404418727,0,0,4.5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,89
1930,CHOLINE CHLORIDE,maleic acid,0,0.5,0.5,0,0,0,1,0,0,303.2,1.2371,C[N+](C)(C)CCO.[Cl-],C(=C\C(=O)O)\C(=O)O,,-22.68236862,16.5381051,0,3.5,0,0.003758796,0.404418727,0,0,4.5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,89
1931,CHOLINE CHLORIDE,maleic acid,0,0.5,0.5,0,0,0,1,0,0,313.2,1.2313,C[N+](C)(C)CCO.[Cl-],C(=C\C(=O)O)\C(=O)O,,-22.68236862,16.5381051,0,3.5,0,0.003758796,0.404418727,0,0,4.5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,89
1932,CHOLINE CHLORIDE,maleic acid,0,0.5,0.5,0,0,0,1,0,0,323.2,1.2254,C[N+](C)(C)CCO.[Cl-],C(=C\C(=O)O)\C(=O)O,,-22.68236862,16.5381051,0,3.5,0,0.003758796,0.404418727,0,0,4.5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,89
1933,CHOLINE CHLORIDE,maleic acid,0,0.5,0.5,0,0,0,1,0,0,333.2,1.2193,C[N+](C)(C)CCO.[Cl-],C(=C\C(=O)O)\C(=O)O,,-22.68236862,16.5381051,0,3.5,0,0.003758796,0.404418727,0,0,4.5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,89
1934,CHOLINE CHLORIDE,maleic acid,0,0.5,0.5,0,0,0,1,0,0,343.2,1.2129,C[N+](C)(C)CCO.[Cl-],C(=C\C(=O)O)\C(=O)O,,-22.68236862,16.5381051,0,3.5,0,0.003758796,0.404418727,0,0,4.5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,89
1935,CHOLINE CHLORIDE,maleic acid,0,0.5,0.5,0,0,0,1,0,0,353.2,1.2056,C[N+](C)(C)CCO.[Cl-],C(=C\C(=O)O)\C(=O)O,,-22.68236862,16.5381051,0,3.5,0,0.003758796,0.404418727,0,0,4.5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,89
1936,CHOLINE CHLORIDE,malic acid,0,0.5,0.5,0,0,0,1,0,0,293.2,1.277,C[N+](C)(C)CCO.[Cl-],C(C(C(=O)O)O)C(=O)O,,-22.68236862,-1.401894896,0,4,0,0.003125432,0.458327618,0,0,4.5,0.5,3,0,0,0,0,0.5,0,0,0,0,0,90
1937,CHOLINE CHLORIDE,malic acid,0,0.5,0.5,0,0,0,1,0,0,303.2,1.2702,C[N+](C)(C)CCO.[Cl-],C(C(C(=O)O)O)C(=O)O,,-22.68236862,-1.401894896,0,4,0,0.003125432,0.458327618,0,0,4.5,0.5,3,0,0,0,0,0.5,0,0,0,0,0,90
1938,CHOLINE CHLORIDE,malic acid,0,0.5,0.5,0,0,0,1,0,0,313.2,1.2649,C[N+](C)(C)CCO.[Cl-],C(C(C(=O)O)O)C(=O)O,,-22.68236862,-1.401894896,0,4,0,0.003125432,0.458327618,0,0,4.5,0.5,3,0,0,0,0,0.5,0,0,0,0,0,90
1939,CHOLINE CHLORIDE,malic acid,0,0.5,0.5,0,0,0,1,0,0,323.2,1.2589,C[N+](C)(C)CCO.[Cl-],C(C(C(=O)O)O)C(=O)O,,-22.68236862,-1.401894896,0,4,0,0.003125432,0.458327618,0,0,4.5,0.5,3,0,0,0,0,0.5,0,0,0,0,0,90
1940,CHOLINE CHLORIDE,malic acid,0,0.5,0.5,0,0,0,1,0,0,333.2,1.253,C[N+](C)(C)CCO.[Cl-],C(C(C(=O)O)O)C(=O)O,,-22.68236862,-1.401894896,0,4,0,0.003125432,0.458327618,0,0,4.5,0.5,3,0,0,0,0,0.5,0,0,0,0,0,90
1941,CHOLINE CHLORIDE,malic acid,0,0.5,0.5,0,0,0,1,0,0,343.2,1.2472,C[N+](C)(C)CCO.[Cl-],C(C(C(=O)O)O)C(=O)O,,-22.68236862,-1.401894896,0,4,0,0.003125432,0.458327618,0,0,4.5,0.5,3,0,0,0,0,0.5,0,0,0,0,0,90
1942,CHOLINE CHLORIDE,malic acid,0,0.5,0.5,0,0,0,1,0,0,353.2,1.2414,C[N+](C)(C)CCO.[Cl-],C(C(C(=O)O)O)C(=O)O,,-22.68236862,-1.401894896,0,4,0,0.003125432,0.458327618,0,0,4.5,0.5,3,0,0,0,0,0.5,0,0,0,0,0,90
1943,CHOLINE CHLORIDE,"2,3-Dihydroxysuccinic acid",0,0.5,0.5,0,0,0,1,0,0,293.2,1.3246,C[N+](C)(C)CCO.[Cl-],C(C(C(=O)O)O)(C(=O)O)O,,-22.68236862,-7.381894896,0,4.5,0,0.00273746,0.485196947,0,0,4.5,0.5,3.5,0,0,0,0,0.5,0,0,0,0,0,46
1944,CHOLINE CHLORIDE,"2,3-Dihydroxysuccinic acid",0,0.5,0.5,0,0,0,1,0,0,303.2,1.319,C[N+](C)(C)CCO.[Cl-],C(C(C(=O)O)O)(C(=O)O)O,,-22.68236862,-7.381894896,0,4.5,0,0.00273746,0.485196947,0,0,4.5,0.5,3.5,0,0,0,0,0.5,0,0,0,0,0,46
1945,CHOLINE CHLORIDE,"2,3-Dihydroxysuccinic acid",0,0.5,0.5,0,0,0,1,0,0,313.2,1.3133,C[N+](C)(C)CCO.[Cl-],C(C(C(=O)O)O)(C(=O)O)O,,-22.68236862,-7.381894896,0,4.5,0,0.00273746,0.485196947,0,0,4.5,0.5,3.5,0,0,0,0,0.5,0,0,0,0,0,46
1946,CHOLINE CHLORIDE,"2,3-Dihydroxysuccinic acid",0,0.5,0.5,0,0,0,1,0,0,323.2,1.3078,C[N+](C)(C)CCO.[Cl-],C(C(C(=O)O)O)(C(=O)O)O,,-22.68236862,-7.381894896,0,4.5,0,0.00273746,0.485196947,0,0,4.5,0.5,3.5,0,0,0,0,0.5,0,0,0,0,0,46
1947,CHOLINE CHLORIDE,"2,3-Dihydroxysuccinic acid",0,0.5,0.5,0,0,0,1,0,0,333.2,1.3022,C[N+](C)(C)CCO.[Cl-],C(C(C(=O)O)O)(C(=O)O)O,,-22.68236862,-7.381894896,0,4.5,0,0.00273746,0.485196947,0,0,4.5,0.5,3.5,0,0,0,0,0.5,0,0,0,0,0,46
1948,CHOLINE CHLORIDE,"2,3-Dihydroxysuccinic acid",0,0.5,0.5,0,0,0,1,0,0,343.2,1.2966,C[N+](C)(C)CCO.[Cl-],C(C(C(=O)O)O)(C(=O)O)O,,-22.68236862,-7.381894896,0,4.5,0,0.00273746,0.485196947,0,0,4.5,0.5,3.5,0,0,0,0,0.5,0,0,0,0,0,46
1949,CHOLINE CHLORIDE,"2,3-Dihydroxysuccinic acid",0,0.5,0.5,0,0,0,1,0,0,353.2,1.2909,C[N+](C)(C)CCO.[Cl-],C(C(C(=O)O)O)(C(=O)O)O,,-22.68236862,-7.381894896,0,4.5,0,0.00273746,0.485196947,0,0,4.5,0.5,3.5,0,0,0,0,0.5,0,0,0,0,0,46
1950,CHOLINE CHLORIDE,maleic acid,0,0.6,0.4,0,0,0,1,0,0,293.2,1.2087,C[N+](C)(C)CCO.[Cl-],C(=C\C(=O)O)\C(=O)O,,-22.68236862,16.5381051,0,3.4,0,0.003390828,0.408631855,0,0,4.6,0.6,2.2,0,0,0,0,0.6,0,0,0,0,0,89
1951,CHOLINE CHLORIDE,maleic acid,0,0.6,0.4,0,0,0,1,0,0,303.2,1.2028,C[N+](C)(C)CCO.[Cl-],C(=C\C(=O)O)\C(=O)O,,-22.68236862,16.5381051,0,3.4,0,0.003390828,0.408631855,0,0,4.6,0.6,2.2,0,0,0,0,0.6,0,0,0,0,0,89
1952,CHOLINE CHLORIDE,maleic acid,0,0.6,0.4,0,0,0,1,0,0,313.2,1.197,C[N+](C)(C)CCO.[Cl-],C(=C\C(=O)O)\C(=O)O,,-22.68236862,16.5381051,0,3.4,0,0.003390828,0.408631855,0,0,4.6,0.6,2.2,0,0,0,0,0.6,0,0,0,0,0,89
1953,CHOLINE CHLORIDE,maleic acid,0,0.6,0.4,0,0,0,1,0,0,323.2,1.1912,C[N+](C)(C)CCO.[Cl-],C(=C\C(=O)O)\C(=O)O,,-22.68236862,16.5381051,0,3.4,0,0.003390828,0.408631855,0,0,4.6,0.6,2.2,0,0,0,0,0.6,0,0,0,0,0,89
1954,CHOLINE CHLORIDE,maleic acid,0,0.6,0.4,0,0,0,1,0,0,333.2,1.1855,C[N+](C)(C)CCO.[Cl-],C(=C\C(=O)O)\C(=O)O,,-22.68236862,16.5381051,0,3.4,0,0.003390828,0.408631855,0,0,4.6,0.6,2.2,0,0,0,0,0.6,0,0,0,0,0,89
1955,CHOLINE CHLORIDE,maleic acid,0,0.6,0.4,0,0,0,1,0,0,343.2,1.1798,C[N+](C)(C)CCO.[Cl-],C(=C\C(=O)O)\C(=O)O,,-22.68236862,16.5381051,0,3.4,0,0.003390828,0.408631855,0,0,4.6,0.6,2.2,0,0,0,0,0.6,0,0,0,0,0,89
1956,CHOLINE CHLORIDE,maleic acid,0,0.6,0.4,0,0,0,1,0,0,353.2,1.1742,C[N+](C)(C)CCO.[Cl-],C(=C\C(=O)O)\C(=O)O,,-22.68236862,16.5381051,0,3.4,0,0.003390828,0.408631855,0,0,4.6,0.6,2.2,0,0,0,0,0.6,0,0,0,0,0,89
1957,CHOLINE CHLORIDE,maleic acid,0,0.667,0.333,0,0,0,1,0,0,293.2,1.1919,C[N+](C)(C)CCO.[Cl-],C(=C\C(=O)O)\C(=O)O,,-22.68236862,16.5381051,0,3.333,0,0.00318182,0.41108598,0,0,4.667,0.667,1.999,0,0,0,0,0.667,0,0,0,0,0,89
1958,CHOLINE CHLORIDE,maleic acid,0,0.667,0.333,0,0,0,1,0,0,303.2,1.1862,C[N+](C)(C)CCO.[Cl-],C(=C\C(=O)O)\C(=O)O,,-22.68236862,16.5381051,0,3.333,0,0.00318182,0.41108598,0,0,4.667,0.667,1.999,0,0,0,0,0.667,0,0,0,0,0,89
1959,CHOLINE CHLORIDE,maleic acid,0,0.667,0.333,0,0,0,1,0,0,313.2,1.1806,C[N+](C)(C)CCO.[Cl-],C(=C\C(=O)O)\C(=O)O,,-22.68236862,16.5381051,0,3.333,0,0.00318182,0.41108598,0,0,4.667,0.667,1.999,0,0,0,0,0.667,0,0,0,0,0,89
1960,CHOLINE CHLORIDE,maleic acid,0,0.667,0.333,0,0,0,1,0,0,323.2,1.1751,C[N+](C)(C)CCO.[Cl-],C(=C\C(=O)O)\C(=O)O,,-22.68236862,16.5381051,0,3.333,0,0.00318182,0.41108598,0,0,4.667,0.667,1.999,0,0,0,0,0.667,0,0,0,0,0,89
1961,CHOLINE CHLORIDE,maleic acid,0,0.667,0.333,0,0,0,1,0,0,333.2,1.1696,C[N+](C)(C)CCO.[Cl-],C(=C\C(=O)O)\C(=O)O,,-22.68236862,16.5381051,0,3.333,0,0.00318182,0.41108598,0,0,4.667,0.667,1.999,0,0,0,0,0.667,0,0,0,0,0,89
1962,CHOLINE CHLORIDE,maleic acid,0,0.667,0.333,0,0,0,1,0,0,343.2,1.1641,C[N+](C)(C)CCO.[Cl-],C(=C\C(=O)O)\C(=O)O,,-22.68236862,16.5381051,0,3.333,0,0.00318182,0.41108598,0,0,4.667,0.667,1.999,0,0,0,0,0.667,0,0,0,0,0,89
1963,CHOLINE CHLORIDE,maleic acid,0,0.667,0.333,0,0,0,1,0,0,353.2,1.1587,C[N+](C)(C)CCO.[Cl-],C(=C\C(=O)O)\C(=O)O,,-22.68236862,16.5381051,0,3.333,0,0.00318182,0.41108598,0,0,4.667,0.667,1.999,0,0,0,0,0.667,0,0,0,0,0,89
1964,CHOLINE CHLORIDE,malic acid,0,0.6,0.4,0,0,0,1,0,0,293.2,1.2402,C[N+](C)(C)CCO.[Cl-],C(C(C(=O)O)O)C(=O)O,,-22.68236862,-1.401894896,0,3.8,0,0.002956358,0.448619428,0,0,4.6,0.6,2.6,0,0,0,0,0.6,0,0,0,0,0,90
1965,CHOLINE CHLORIDE,malic acid,0,0.6,0.4,0,0,0,1,0,0,303.2,1.2344,C[N+](C)(C)CCO.[Cl-],C(C(C(=O)O)O)C(=O)O,,-22.68236862,-1.401894896,0,3.8,0,0.002956358,0.448619428,0,0,4.6,0.6,2.6,0,0,0,0,0.6,0,0,0,0,0,90
1966,CHOLINE CHLORIDE,malic acid,0,0.6,0.4,0,0,0,1,0,0,313.2,1.2287,C[N+](C)(C)CCO.[Cl-],C(C(C(=O)O)O)C(=O)O,,-22.68236862,-1.401894896,0,3.8,0,0.002956358,0.448619428,0,0,4.6,0.6,2.6,0,0,0,0,0.6,0,0,0,0,0,90
1967,CHOLINE CHLORIDE,malic acid,0,0.6,0.4,0,0,0,1,0,0,323.2,1.223,C[N+](C)(C)CCO.[Cl-],C(C(C(=O)O)O)C(=O)O,,-22.68236862,-1.401894896,0,3.8,0,0.002956358,0.448619428,0,0,4.6,0.6,2.6,0,0,0,0,0.6,0,0,0,0,0,90
1968,CHOLINE CHLORIDE,malic acid,0,0.6,0.4,0,0,0,1,0,0,333.2,1.2174,C[N+](C)(C)CCO.[Cl-],C(C(C(=O)O)O)C(=O)O,,-22.68236862,-1.401894896,0,3.8,0,0.002956358,0.448619428,0,0,4.6,0.6,2.6,0,0,0,0,0.6,0,0,0,0,0,90
1969,CHOLINE CHLORIDE,malic acid,0,0.6,0.4,0,0,0,1,0,0,343.2,1.2119,C[N+](C)(C)CCO.[Cl-],C(C(C(=O)O)O)C(=O)O,,-22.68236862,-1.401894896,0,3.8,0,0.002956358,0.448619428,0,0,4.6,0.6,2.6,0,0,0,0,0.6,0,0,0,0,0,90
1970,CHOLINE CHLORIDE,malic acid,0,0.6,0.4,0,0,0,1,0,0,353.2,1.2064,C[N+](C)(C)CCO.[Cl-],C(C(C(=O)O)O)C(=O)O,,-22.68236862,-1.401894896,0,3.8,0,0.002956358,0.448619428,0,0,4.6,0.6,2.6,0,0,0,0,0.6,0,0,0,0,0,90
1971,CHOLINE CHLORIDE,malic acid,0,0.667,0.333,0,0,0,1,0,0,293.2,1.2195,C[N+](C)(C)CCO.[Cl-],C(C(C(=O)O)O)C(=O)O,,-22.68236862,-1.401894896,0,3.666,0,0.002853307,0.442828835,0,0,4.667,0.667,2.332,0,0,0,0,0.667,0,0,0,0,0,90
1972,CHOLINE CHLORIDE,malic acid,0,0.667,0.333,0,0,0,1,0,0,303.2,1.2129,C[N+](C)(C)CCO.[Cl-],C(C(C(=O)O)O)C(=O)O,,-22.68236862,-1.401894896,0,3.666,0,0.002853307,0.442828835,0,0,4.667,0.667,2.332,0,0,0,0,0.667,0,0,0,0,0,90
1973,CHOLINE CHLORIDE,malic acid,0,0.667,0.333,0,0,0,1,0,0,313.2,1.2084,C[N+](C)(C)CCO.[Cl-],C(C(C(=O)O)O)C(=O)O,,-22.68236862,-1.401894896,0,3.666,0,0.002853307,0.442828835,0,0,4.667,0.667,2.332,0,0,0,0,0.667,0,0,0,0,0,90
1974,CHOLINE CHLORIDE,malic acid,0,0.667,0.333,0,0,0,1,0,0,323.2,1.2029,C[N+](C)(C)CCO.[Cl-],C(C(C(=O)O)O)C(=O)O,,-22.68236862,-1.401894896,0,3.666,0,0.002853307,0.442828835,0,0,4.667,0.667,2.332,0,0,0,0,0.667,0,0,0,0,0,90
1975,CHOLINE CHLORIDE,malic acid,0,0.667,0.333,0,0,0,1,0,0,333.2,1.1975,C[N+](C)(C)CCO.[Cl-],C(C(C(=O)O)O)C(=O)O,,-22.68236862,-1.401894896,0,3.666,0,0.002853307,0.442828835,0,0,4.667,0.667,2.332,0,0,0,0,0.667,0,0,0,0,0,90
1976,CHOLINE CHLORIDE,malic acid,0,0.667,0.333,0,0,0,1,0,0,343.2,1.1921,C[N+](C)(C)CCO.[Cl-],C(C(C(=O)O)O)C(=O)O,,-22.68236862,-1.401894896,0,3.666,0,0.002853307,0.442828835,0,0,4.667,0.667,2.332,0,0,0,0,0.667,0,0,0,0,0,90
1977,CHOLINE CHLORIDE,malic acid,0,0.667,0.333,0,0,0,1,0,0,353.2,1.1868,C[N+](C)(C)CCO.[Cl-],C(C(C(=O)O)O)C(=O)O,,-22.68236862,-1.401894896,0,3.666,0,0.002853307,0.442828835,0,0,4.667,0.667,2.332,0,0,0,0,0.667,0,0,0,0,0,90
1978,CHOLINE CHLORIDE,"2,3-Dihydroxysuccinic acid",0,0.6,0.4,0,0,0,1,0,0,293.2,1.2898,C[N+](C)(C)CCO.[Cl-],C(C(C(=O)O)O)(C(=O)O)O,,-22.68236862,-7.381894896,0,4.2,0,0.002670522,0.469341881,0,0,4.6,0.6,3,0,0,0,0,0.6,0,0,0,0,0,46
1979,CHOLINE CHLORIDE,"2,3-Dihydroxysuccinic acid",0,0.6,0.4,0,0,0,1,0,0,303.2,1.2841,C[N+](C)(C)CCO.[Cl-],C(C(C(=O)O)O)(C(=O)O)O,,-22.68236862,-7.381894896,0,4.2,0,0.002670522,0.469341881,0,0,4.6,0.6,3,0,0,0,0,0.6,0,0,0,0,0,46
1980,CHOLINE CHLORIDE,"2,3-Dihydroxysuccinic acid",0,0.6,0.4,0,0,0,1,0,0,313.2,1.2785,C[N+](C)(C)CCO.[Cl-],C(C(C(=O)O)O)(C(=O)O)O,,-22.68236862,-7.381894896,0,4.2,0,0.002670522,0.469341881,0,0,4.6,0.6,3,0,0,0,0,0.6,0,0,0,0,0,46
1981,CHOLINE CHLORIDE,"2,3-Dihydroxysuccinic acid",0,0.6,0.4,0,0,0,1,0,0,323.2,1.2729,C[N+](C)(C)CCO.[Cl-],C(C(C(=O)O)O)(C(=O)O)O,,-22.68236862,-7.381894896,0,4.2,0,0.002670522,0.469341881,0,0,4.6,0.6,3,0,0,0,0,0.6,0,0,0,0,0,46
1982,CHOLINE CHLORIDE,"2,3-Dihydroxysuccinic acid",0,0.6,0.4,0,0,0,1,0,0,333.2,1.2673,C[N+](C)(C)CCO.[Cl-],C(C(C(=O)O)O)(C(=O)O)O,,-22.68236862,-7.381894896,0,4.2,0,0.002670522,0.469341881,0,0,4.6,0.6,3,0,0,0,0,0.6,0,0,0,0,0,46
1983,CHOLINE CHLORIDE,"2,3-Dihydroxysuccinic acid",0,0.6,0.4,0,0,0,1,0,0,343.2,1.2617,C[N+](C)(C)CCO.[Cl-],C(C(C(=O)O)O)(C(=O)O)O,,-22.68236862,-7.381894896,0,4.2,0,0.002670522,0.469341881,0,0,4.6,0.6,3,0,0,0,0,0.6,0,0,0,0,0,46
1984,CHOLINE CHLORIDE,"2,3-Dihydroxysuccinic acid",0,0.6,0.4,0,0,0,1,0,0,353.2,1.2562,C[N+](C)(C)CCO.[Cl-],C(C(C(=O)O)O)(C(=O)O)O,,-22.68236862,-7.381894896,0,4.2,0,0.002670522,0.469341881,0,0,4.6,0.6,3,0,0,0,0,0.6,0,0,0,0,0,46
1985,CHOLINE CHLORIDE,"2,3-Dihydroxysuccinic acid",0,0.667,0.333,0,0,0,1,0,0,293.2,1.2599,C[N+](C)(C)CCO.[Cl-],C(C(C(=O)O)O)(C(=O)O)O,,-22.68236862,-7.381894896,0,3.999,0,0.002627601,0.459663038,0,0,4.667,0.667,2.665,0,0,0,0,0.667,0,0,0,0,0,46
1986,CHOLINE CHLORIDE,"2,3-Dihydroxysuccinic acid",0,0.667,0.333,0,0,0,1,0,0,303.2,1.2544,C[N+](C)(C)CCO.[Cl-],C(C(C(=O)O)O)(C(=O)O)O,,-22.68236862,-7.381894896,0,3.999,0,0.002627601,0.459663038,0,0,4.667,0.667,2.665,0,0,0,0,0.667,0,0,0,0,0,46
1987,CHOLINE CHLORIDE,"2,3-Dihydroxysuccinic acid",0,0.667,0.333,0,0,0,1,0,0,313.2,1.2489,C[N+](C)(C)CCO.[Cl-],C(C(C(=O)O)O)(C(=O)O)O,,-22.68236862,-7.381894896,0,3.999,0,0.002627601,0.459663038,0,0,4.667,0.667,2.665,0,0,0,0,0.667,0,0,0,0,0,46
1988,CHOLINE CHLORIDE,"2,3-Dihydroxysuccinic acid",0,0.667,0.333,0,0,0,1,0,0,323.2,1.2434,C[N+](C)(C)CCO.[Cl-],C(C(C(=O)O)O)(C(=O)O)O,,-22.68236862,-7.381894896,0,3.999,0,0.002627601,0.459663038,0,0,4.667,0.667,2.665,0,0,0,0,0.667,0,0,0,0,0,46
1989,CHOLINE CHLORIDE,"2,3-Dihydroxysuccinic acid",0,0.667,0.333,0,0,0,1,0,0,333.2,1.238,C[N+](C)(C)CCO.[Cl-],C(C(C(=O)O)O)(C(=O)O)O,,-22.68236862,-7.381894896,0,3.999,0,0.002627601,0.459663038,0,0,4.667,0.667,2.665,0,0,0,0,0.667,0,0,0,0,0,46
1990,CHOLINE CHLORIDE,"2,3-Dihydroxysuccinic acid",0,0.667,0.333,0,0,0,1,0,0,343.2,1.2327,C[N+](C)(C)CCO.[Cl-],C(C(C(=O)O)O)(C(=O)O)O,,-22.68236862,-7.381894896,0,3.999,0,0.002627601,0.459663038,0,0,4.667,0.667,2.665,0,0,0,0,0.667,0,0,0,0,0,46
1991,CHOLINE CHLORIDE,"2,3-Dihydroxysuccinic acid",0,0.667,0.333,0,0,0,1,0,0,353.2,1.2273,C[N+](C)(C)CCO.[Cl-],C(C(C(=O)O)O)(C(=O)O)O,,-22.68236862,-7.381894896,0,3.999,0,0.002627601,0.459663038,0,0,4.667,0.667,2.665,0,0,0,0,0.667,0,0,0,0,0,46
1992,TETRAETHYLAMMONIUM BROMIDE,chloroacetic acid,0,0.333,0.667,0,0,0,1,0,0,293.15,1.319392,CC[N+](CC)(CC)CC.[Br-],C(C(=O)O)Cl,,-8.783789791,-0.700947448,0,2.667,0,0.006716734,0.170122209,0,0,3.998,0.333,1.334,0,0,0,0,0.667,0,0,0,0,0.333,229
1993,TETRAETHYLAMMONIUM BROMIDE,chloroacetic acid,0,0.333,0.667,0,0,0,1,0,0,298.15,1.315309,CC[N+](CC)(CC)CC.[Br-],C(C(=O)O)Cl,,-8.783789791,-0.700947448,0,2.667,0,0.006716734,0.170122209,0,0,3.998,0.333,1.334,0,0,0,0,0.667,0,0,0,0,0.333,229
1994,TETRAETHYLAMMONIUM BROMIDE,chloroacetic acid,0,0.333,0.667,0,0,0,1,0,0,303.15,1.311242,CC[N+](CC)(CC)CC.[Br-],C(C(=O)O)Cl,,-8.783789791,-0.700947448,0,2.667,0,0.006716734,0.170122209,0,0,3.998,0.333,1.334,0,0,0,0,0.667,0,0,0,0,0.333,229
1995,TETRAETHYLAMMONIUM BROMIDE,chloroacetic acid,0,0.333,0.667,0,0,0,1,0,0,308.15,1.307202,CC[N+](CC)(CC)CC.[Br-],C(C(=O)O)Cl,,-8.783789791,-0.700947448,0,2.667,0,0.006716734,0.170122209,0,0,3.998,0.333,1.334,0,0,0,0,0.667,0,0,0,0,0.333,229
1996,TETRAETHYLAMMONIUM BROMIDE,chloroacetic acid,0,0.333,0.667,0,0,0,1,0,0,313.15,1.303174,CC[N+](CC)(CC)CC.[Br-],C(C(=O)O)Cl,,-8.783789791,-0.700947448,0,2.667,0,0.006716734,0.170122209,0,0,3.998,0.333,1.334,0,0,0,0,0.667,0,0,0,0,0.333,229
1997,TETRAETHYLAMMONIUM BROMIDE,chloroacetic acid,0,0.333,0.667,0,0,0,1,0,0,318.15,1.299161,CC[N+](CC)(CC)CC.[Br-],C(C(=O)O)Cl,,-8.783789791,-0.700947448,0,2.667,0,0.006716734,0.170122209,0,0,3.998,0.333,1.334,0,0,0,0,0.667,0,0,0,0,0.333,229
1998,TETRAETHYLAMMONIUM BROMIDE,chloroacetic acid,0,0.333,0.667,0,0,0,1,0,0,323.15,1.29516,CC[N+](CC)(CC)CC.[Br-],C(C(=O)O)Cl,,-8.783789791,-0.700947448,0,2.667,0,0.006716734,0.170122209,0,0,3.998,0.333,1.334,0,0,0,0,0.667,0,0,0,0,0.333,229
1999,TETRAETHYLAMMONIUM BROMIDE,chloroacetic acid,0,0.333,0.667,0,0,0,1,0,0,328.15,1.291168,CC[N+](CC)(CC)CC.[Br-],C(C(=O)O)Cl,,-8.783789791,-0.700947448,0,2.667,0,0.006716734,0.170122209,0,0,3.998,0.333,1.334,0,0,0,0,0.667,0,0,0,0,0.333,229
2000,TETRAETHYLAMMONIUM BROMIDE,chloroacetic acid,0,0.333,0.667,0,0,0,1,0,0,333.15,1.287193,CC[N+](CC)(CC)CC.[Br-],C(C(=O)O)Cl,,-8.783789791,-0.700947448,0,2.667,0,0.006716734,0.170122209,0,0,3.998,0.333,1.334,0,0,0,0,0.667,0,0,0,0,0.333,229
2001,Tetrapropylammonium bromide,chloroacetic acid,0,0.333,0.667,0,0,0,1,0,0,293.15,1.227059,CCC[N+](CCC)(CCC)CCC.[Br-],C(C(=O)O)Cl,,1.774315313,-0.700947448,0,2.667,0,0.002689259,0.314092475,0,0,5.33,0.333,1.334,0,0,0,0,0.667,0,0,0,0,0.333,318
